# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat May 14 23:55:05 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: SSP integrated magnitudes
#	Z	Age		mbol    U       B       V       R       I       J       H       K
Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0038	1.00e+06	-0.435	1.416	2.296	2.415	2.394	2.328	2.136	1.804	1.735
	0.0038	1.26e+06	-0.456	1.398	2.292	2.433	2.433	2.396	2.256	1.961	1.897
	0.0038	1.58e+06	-0.485	1.371	2.278	2.437	2.457	2.447	2.360	2.105	2.047
	0.0038	2.00e+06	-0.523	1.323	2.243	2.418	2.455	2.471	2.439	2.225	2.177
	0.0038	2.51e+06	-0.575	1.217	2.150	2.341	2.395	2.438	2.471	2.306	2.272
	0.0038	3.16e+06	-0.641	1.023	1.871	2.031	2.072	2.107	2.157	2.050	2.033
	0.0038	3.98e+06	-0.624	1.018	1.795	1.722	1.561	1.370	1.045	0.727	0.669
	0.0038	5.01e+06	-0.546	0.956	1.590	1.481	1.328	1.155	0.890	0.658	0.606
	0.0038	6.31e+06	-0.436	0.893	1.609	1.653	1.603	1.534	1.408	1.220	1.187
	0.0038	7.94e+06	-0.290	0.960	1.728	1.845	1.842	1.816	1.701	1.410	1.362
	0.0038	1.00e+07	-0.133	1.034	1.760	1.850	1.830	1.787	1.657	1.385	1.339
	0.0038	1.26e+07	0.067	1.241	2.011	2.105	2.071	2.000	1.781	1.409	1.351
	0.0038	1.58e+07	0.251	1.386	2.131	2.188	2.104	1.968	1.608	1.131	1.055
	0.0038	2.00e+07	0.448	1.496	2.076	2.065	1.923	1.717	1.237	0.688	0.596
	0.0038	2.51e+07	0.648	1.826	2.442	2.268	1.975	1.632	0.987	0.372	0.281
	0.0038	3.16e+07	0.850	1.853	2.373	2.280	2.079	1.822	1.293	0.734	0.651
	0.0038	3.98e+07	1.039	1.943	2.405	2.323	2.145	1.917	1.439	0.916	0.840
	0.0038	5.01e+07	1.249	2.106	2.549	2.449	2.264	2.033	1.562	1.046	0.975
	0.0038	6.31e+07	1.444	2.222	2.620	2.517	2.343	2.126	1.689	1.201	1.135
	0.0038	7.94e+07	1.644	2.372	2.742	2.621	2.439	2.219	1.786	1.309	1.245
	0.0038	1.00e+08	1.843	2.508	2.843	2.723	2.546	2.331	1.905	1.435	1.368
	0.0038	1.26e+08	2.050	2.654	2.955	2.836	2.666	2.457	2.047	1.589	1.523
	0.0038	1.58e+08	2.254	2.810	3.073	2.944	2.774	2.567	2.165	1.718	1.651
	0.0038	2.00e+08	2.462	2.977	3.206	3.062	2.887	2.680	2.286	1.852	1.785
	0.0038	2.51e+08	2.666	3.164	3.360	3.187	2.996	2.774	2.371	1.938	1.870
	0.0038	3.16e+08	2.878	3.372	3.529	3.333	3.127	2.891	2.473	2.036	1.967
	0.0038	3.98e+08	3.096	3.585	3.693	3.479	3.267	3.025	2.602	2.167	2.099
	0.0038	5.01e+08	3.325	3.814	3.870	3.637	3.418	3.174	2.753	2.328	2.264
	0.0038	6.31e+08	3.558	4.054	4.063	3.808	3.582	3.334	2.914	2.499	2.437
	0.0038	7.94e+08	3.771	4.292	4.260	3.970	3.729	3.471	3.048	2.641	2.582
	0.0038	1.00e+09	3.991	4.533	4.478	4.147	3.889	3.622	3.202	2.813	2.758
	0.0038	1.26e+09	4.177	4.779	4.715	4.325	4.034	3.742	3.298	2.895	2.839
	0.0038	1.58e+09	4.316	5.110	5.022	4.537	4.176	3.824	3.278	2.779	2.711
	0.0038	2.00e+09	4.453	5.387	5.297	4.733	4.318	3.923	3.318	2.770	2.693
	0.0038	2.51e+09	4.615	5.673	5.576	4.941	4.483	4.055	3.412	2.836	2.754
	0.0038	3.16e+09	4.786	5.943	5.827	5.145	4.661	4.212	3.542	2.949	2.863
	0.0038	3.98e+09	4.972	6.194	6.066	5.354	4.852	4.389	3.702	3.097	3.007
	0.0038	5.01e+09	5.224	6.486	6.351	5.620	5.108	4.636	3.939	3.329	3.236
	0.0038	6.31e+09	5.413	6.750	6.594	5.834	5.306	4.819	4.105	3.483	3.386
	0.0038	7.94e+09	5.599	7.016	6.833	6.045	5.501	5.001	4.270	3.638	3.538
	0.0038	1.00e+10	5.786	7.285	7.071	6.256	5.697	5.183	4.438	3.797	3.694
	0.0038	1.26e+10	5.950	7.542	7.292	6.450	5.874	5.345	4.580	3.928	3.820
