# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat May 14 20:58:50 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	2.3240e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
Z	age	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.015200	9.3662	0.09000000	0.0900	-3.4238	3.3622	5.2170	13.329	25.894	22.201	20.144	17.256	14.552	11.134	10.544	10.241	1.46765435	1
	0.015200	9.3662	0.10000000	0.1000	-3.2418	3.3880	5.1840	12.875	23.867	20.691	18.745	16.206	13.729	10.743	10.149	9.838	1.57040203	1
	0.015200	9.3662	0.12000000	0.1200	-2.9777	3.4228	5.1378	12.214	21.107	18.616	16.812	14.740	12.569	10.170	9.569	9.252	1.74782515	1
	0.015200	9.3662	0.14000000	0.1400	-2.7941	3.4430	5.1023	11.755	19.551	17.396	15.680	13.850	11.846	9.759	9.155	8.839	1.89584959	1
	0.015200	9.3662	0.16000000	0.1600	-2.6530	3.4566	5.0734	11.403	18.541	16.578	14.911	13.229	11.344	9.439	8.833	8.522	2.02115250	1
	0.015200	9.3662	0.20000000	0.2000	-2.4375	3.4753	5.0296	10.864	17.203	15.462	13.854	12.356	10.634	8.946	8.336	8.036	2.22178221	1
	0.015200	9.3662	0.25000000	0.2500	-2.2341	3.4917	4.9889	10.355	16.095	14.508	12.936	11.573	10.005	8.479	7.866	7.579	2.40809011	1
	0.015200	9.3662	0.30000001	0.3000	-2.0771	3.5026	4.9548	9.963	15.369	13.865	12.325	11.035	9.552	8.111	7.496	7.219	2.54750419	1
	0.015200	9.3662	0.34084651	0.3408	-1.9441	3.5097	4.9056	9.630	14.826	13.376	11.862	10.617	9.185	7.795	7.176	6.906	2.63764477	1
	0.015200	9.3662	0.34999999	0.3500	-1.9182	3.5114	4.8978	9.566	14.720	13.279	11.769	10.533	9.113	7.734	7.114	6.846	2.65552020	0
	0.015200	9.3662	0.37631500	0.3763	-1.8401	3.5174	4.8751	9.370	14.378	12.967	11.472	10.269	8.892	7.553	6.929	6.667	2.70297289	1
