# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat May 14 23:55:37 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: SSP integrated magnitudes
#	Z	Age		mbol    U       B       V       R       I       J       H       K
Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0152	1.00e+06	-0.395	1.327	2.231	2.367	2.358	2.306	2.098	1.746	1.672
	0.0152	1.26e+06	-0.417	1.290	2.204	2.357	2.369	2.346	2.196	1.884	1.815
	0.0152	1.58e+06	-0.446	1.241	2.164	2.333	2.363	2.367	2.276	2.008	1.947
	0.0152	2.00e+06	-0.481	1.169	2.101	2.285	2.331	2.361	2.332	2.109	2.059
	0.0152	2.51e+06	-0.533	1.040	1.983	2.179	2.241	2.297	2.336	2.166	2.131
	0.0152	3.16e+06	-0.584	0.921	1.856	2.054	2.124	2.195	2.287	2.166	2.147
	0.0152	3.98e+06	-0.550	0.866	1.766	1.944	2.000	2.062	2.153	2.058	2.046
	0.0152	5.01e+06	-0.484	0.804	1.604	1.684	1.646	1.586	1.403	1.123	1.059
	0.0152	6.31e+06	-0.347	1.032	1.834	1.702	1.407	1.041	0.339	-0.254	-0.400
	0.0152	7.94e+06	-0.171	1.145	1.983	2.017	1.819	1.296	0.402	-0.356	-0.562
	0.0152	1.00e+07	0.015	1.058	1.701	1.729	1.641	1.469	1.043	0.573	0.424
	0.0152	1.26e+07	0.214	1.178	1.842	1.888	1.814	1.663	1.267	0.808	0.662
	0.0152	1.58e+07	0.423	1.481	2.136	2.054	1.848	1.542	0.920	0.359	0.190
	0.0152	2.00e+07	0.631	1.649	2.318	2.261	2.025	1.670	0.941	0.318	0.142
	0.0152	2.51e+07	0.831	1.668	2.230	2.226	2.082	1.839	1.272	0.710	0.551
	0.0152	3.16e+07	1.041	1.787	2.313	2.312	2.186	1.976	1.471	0.939	0.795
	0.0152	3.98e+07	1.241	1.916	2.381	2.364	2.239	2.047	1.588	1.089	0.962
	0.0152	5.01e+07	1.450	2.072	2.494	2.456	2.325	2.137	1.703	1.224	1.111
	0.0152	6.31e+07	1.657	2.239	2.628	2.556	2.409	2.215	1.792	1.331	1.229
	0.0152	7.94e+07	1.745	2.421	2.778	2.641	2.417	2.060	1.372	0.754	0.586
	0.0152	1.00e+08	2.078	2.606	2.936	2.816	2.635	2.410	1.957	1.488	1.389
	0.0152	1.26e+08	2.293	2.793	3.077	2.952	2.768	2.536	2.067	1.587	1.487
	0.0152	1.58e+08	2.512	2.981	3.211	3.084	2.904	2.672	2.203	1.724	1.624
	0.0152	2.00e+08	2.727	3.179	3.345	3.210	3.031	2.800	2.331	1.856	1.754
	0.0152	2.51e+08	2.944	3.390	3.489	3.339	3.159	2.928	2.463	1.996	1.894
	0.0152	3.16e+08	3.163	3.616	3.648	3.477	3.291	3.059	2.598	2.142	2.042
	0.0152	3.98e+08	3.392	3.857	3.827	3.625	3.430	3.198	2.758	2.324	2.235
	0.0152	5.01e+08	3.611	4.112	4.027	3.779	3.565	3.326	2.895	2.478	2.399
	0.0152	6.31e+08	3.823	4.389	4.265	3.955	3.708	3.453	3.014	2.602	2.528
	0.0152	7.94e+08	4.036	4.677	4.540	4.155	3.870	3.594	3.144	2.734	2.667
	0.0152	1.00e+09	4.242	4.965	4.829	4.366	4.039	3.737	3.270	2.857	2.793
	0.0152	1.26e+09	4.425	5.266	5.119	4.578	4.205	3.870	3.367	2.932	2.866
	0.0152	1.58e+09	4.409	5.558	5.345	4.679	4.224	3.815	3.199	2.673	2.589
	0.0152	2.00e+09	4.685	5.963	5.748	5.044	4.558	4.096	3.409	2.827	2.722
	0.0152	2.51e+09	4.857	6.318	6.056	5.295	4.775	4.266	3.521	2.903	2.782
	0.0152	3.16e+09	4.965	6.690	6.327	5.487	4.923	4.370	3.569	2.922	2.791
	0.0152	3.98e+09	5.208	7.008	6.610	5.754	5.181	4.617	3.796	3.143	3.005
	0.0152	5.01e+09	5.380	7.326	6.865	5.974	5.381	4.795	3.942	3.274	3.129
	0.0152	6.31e+09	5.651	7.659	7.161	6.256	5.657	5.067	4.204	3.535	3.387
	0.0152	7.94e+09	5.819	7.966	7.402	6.462	5.844	5.239	4.350	3.672	3.520
	0.0152	1.00e+10	5.979	8.285	7.650	6.677	6.039	5.411	4.486	3.794	3.634
	0.0152	1.26e+10	6.145	8.613	7.898	6.891	6.234	5.589	4.630	3.927	3.762
