Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0010	1.00e+09	3.802	4.288	4.336	4.035	3.784	3.518	3.114	2.741	2.688
	0.0010	1.12e+09	3.915	4.410	4.445	4.130	3.872	3.601	3.192	2.819	2.765
	0.0010	1.26e+09	4.035	4.530	4.556	4.229	3.967	3.695	3.290	2.926	2.873
	0.0010	1.41e+09	3.960	4.564	4.563	4.165	3.858	3.545	3.080	2.666	2.606
	0.0010	1.58e+09	4.150	4.811	4.785	4.370	4.051	3.724	3.226	2.778	2.714
	0.0010	1.78e+09	4.258	4.956	4.921	4.484	4.150	3.811	3.294	2.830	2.763
	0.0010	2.00e+09	4.338	5.072	5.034	4.571	4.221	3.868	3.335	2.857	2.789
	0.0010	2.24e+09	4.431	5.196	5.159	4.670	4.306	3.942	3.396	2.908	2.838
	0.0010	2.51e+09	4.520	5.310	5.279	4.765	4.386	4.013	3.458	2.965	2.894
	0.0010	2.82e+09	4.537	5.396	5.364	4.802	4.397	4.003	3.425	2.917	2.844
	0.0010	3.16e+09	4.637	5.514	5.486	4.910	4.495	4.096	3.511	2.998	2.924
	0.0010	3.55e+09	4.754	5.641	5.618	5.032	4.610	4.207	3.617	3.101	3.028
	0.0010	3.98e+09	4.882	5.782	5.765	5.166	4.738	4.329	3.735	3.216	3.141
	0.0010	4.47e+09	5.011	5.924	5.911	5.301	4.866	4.453	3.854	3.333	3.258
	0.0010	5.01e+09	5.110	6.046	6.035	5.409	4.965	4.545	3.939	3.413	3.337
	0.0010	5.62e+09	5.211	6.169	6.157	5.517	5.065	4.639	4.026	3.495	3.418
	0.0010	6.31e+09	5.304	6.287	6.273	5.618	5.158	4.725	4.105	3.570	3.492
	0.0010	7.08e+09	5.399	6.414	6.394	5.724	5.254	4.815	4.186	3.645	3.565
	0.0010	7.94e+09	5.500	6.538	6.514	5.832	5.355	4.912	4.277	3.732	3.652
	0.0010	8.91e+09	5.597	6.667	6.635	5.939	5.455	5.005	4.361	3.811	3.729
	0.0010	1.00e+10	5.678	6.784	6.742	6.031	5.538	5.081	4.428	3.871	3.788
	0.0010	1.12e+10	5.804	6.928	6.880	6.161	5.663	5.203	4.548	3.989	3.904
