# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Thu May 12 15:52:20 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: SSP integrated magnitudes
#	Z	Age		mbol    U       B       V       R       I       J       H       K
	0.0137	3.98e+06	-0.543	0.885	1.764	1.929	1.977	2.027	2.099	2.000	1.986
	0.0137	4.47e+06	-0.513	0.869	1.659	1.746	1.723	1.684	1.568	1.354	1.313
	0.0137	5.01e+06	-0.479	0.918	1.706	1.645	1.474	1.273	0.865	0.473	0.388
	0.0137	5.62e+06	-0.409	0.958	1.693	1.556	1.323	1.062	0.555	0.115	0.014
	0.0137	6.31e+06	-0.344	1.058	1.882	1.785	1.485	1.097	0.332	-0.319	-0.473
	0.0137	7.08e+06	-0.264	1.108	1.947	1.925	1.667	1.196	0.343	-0.396	-0.581
	0.0137	7.94e+06	-0.175	1.158	1.987	1.972	1.721	1.281	0.447	-0.269	-0.458
	0.0137	8.91e+06	-0.080	1.218	2.032	2.011	1.755	1.342	0.522	-0.166	-0.359
	0.0137	1.00e+07	0.000	1.039	1.668	1.699	1.627	1.500	1.177	0.781	0.663
	0.0137	1.12e+07	0.086	1.108	1.834	1.894	1.816	1.676	1.282	0.826	0.694
	0.0137	1.26e+07	0.185	1.174	1.820	1.838	1.747	1.599	1.230	0.809	0.685
	0.0137	1.41e+07	0.287	1.290	1.965	1.986	1.854	1.617	1.049	0.485	0.315
	0.0137	1.58e+07	0.392	1.411	2.020	1.991	1.830	1.571	0.991	0.437	0.272
	0.0137	1.78e+07	0.497	1.572	2.245	2.153	1.904	1.559	0.864	0.260	0.094
	0.0137	2.00e+07	0.605	1.646	2.318	2.251	2.004	1.651	0.921	0.294	0.124
	0.0137	2.24e+07	0.707	1.698	2.325	2.231	1.998	1.684	1.040	0.457	0.305
	0.0137	2.51e+07	0.806	1.672	2.220	2.189	2.032	1.793	1.246	0.701	0.552
	0.0137	2.82e+07	0.910	1.722	2.259	2.243	2.097	1.870	1.334	0.789	0.644
	0.0137	3.16e+07	1.021	1.784	2.315	2.313	2.181	1.973	1.464	0.926	0.787
	0.0137	3.55e+07	1.121	1.848	2.351	2.342	2.212	2.010	1.520	0.994	0.862
	0.0137	3.98e+07	1.228	1.920	2.400	2.387	2.261	2.068	1.602	1.091	0.967
	0.0137	4.47e+07	1.329	1.992	2.446	2.424	2.296	2.106	1.654	1.153	1.036
	0.0137	5.01e+07	1.434	2.067	2.498	2.466	2.337	2.152	1.715	1.228	1.117
	0.0137	5.62e+07	1.538	2.146	2.557	2.513	2.381	2.197	1.771	1.294	1.189
	0.0137	6.31e+07	1.639	2.224	2.612	2.552	2.412	2.226	1.808	1.342	1.242
	0.0137	7.08e+07	1.744	2.313	2.689	2.612	2.464	2.271	1.851	1.390	1.291
	0.0137	7.94e+07	1.844	2.403	2.767	2.673	2.512	2.306	1.868	1.398	1.298
	0.0137	8.91e+07	1.950	2.492	2.840	2.732	2.565	2.355	1.923	1.461	1.364
	0.0137	1.00e+08	2.054	2.586	2.916	2.795	2.619	2.402	1.963	1.501	1.405
	0.0137	1.12e+08	2.161	2.682	2.991	2.862	2.680	2.456	2.008	1.543	1.447
	0.0137	1.26e+08	2.268	2.779	3.066	2.935	2.750	2.519	2.060	1.587	1.490
