# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Thu Jun 16 21:40:00 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: SSP integrated magnitudes
#	Z	Age		mbol    U       B       V       R       I       J       H       K
Z   Age     mbol    U       B       V       R       I       J       H       K
	0.0028	2.24e+08	2.531	3.048	3.263	3.116	2.941	2.734	2.347	1.923	1.859
	0.0028	2.51e+08	2.634	3.134	3.333	3.176	2.999	2.790	2.406	1.987	1.924
	0.0028	2.82e+08	2.735	3.227	3.411	3.240	3.054	2.838	2.449	2.031	1.967
	0.0028	3.16e+08	2.838	3.322	3.491	3.307	3.113	2.891	2.499	2.084	2.021
	0.0028	3.55e+08	2.944	3.425	3.578	3.382	3.180	2.951	2.554	2.140	2.076
	0.0028	3.98e+08	3.049	3.531	3.663	3.455	3.246	3.011	2.607	2.190	2.127
	0.0028	4.47e+08	3.152	3.634	3.742	3.520	3.305	3.066	2.657	2.243	2.181
	0.0028	5.01e+08	3.253	3.744	3.824	3.582	3.357	3.110	2.696	2.286	2.226
	0.0028	5.62e+08	3.378	3.875	3.933	3.682	3.453	3.201	2.780	2.364	2.303
	0.0028	6.31e+08	3.505	3.998	4.035	3.779	3.549	3.299	2.882	2.472	2.412
	0.0028	7.08e+08	3.624	4.117	4.134	3.866	3.635	3.384	2.974	2.577	2.519
	0.0028	7.94e+08	3.726	4.234	4.230	3.944	3.704	3.447	3.031	2.634	2.577
	0.0028	8.91e+08	3.844	4.358	4.339	4.038	3.793	3.534	3.120	2.730	2.675
	0.0028	1.00e+09	3.952	4.475	4.444	4.124	3.871	3.607	3.194	2.812	2.758
	0.0028	1.12e+09	4.061	4.599	4.559	4.219	3.956	3.685	3.268	2.887	2.833
	0.0028	1.26e+09	4.150	4.714	4.669	4.302	4.023	3.741	3.311	2.923	2.868
	0.0028	1.41e+09	4.155	4.809	4.748	4.325	4.010	3.697	3.225	2.802	2.744
	0.0028	1.58e+09	3.590	4.754	4.559	3.911	3.455	3.027	2.381	1.817	1.744
	0.0028	1.78e+09	4.345	5.167	5.087	4.585	4.212	3.847	3.285	2.773	2.702
	0.0028	2.00e+09	4.428	5.302	5.225	4.690	4.295	3.913	3.329	2.799	2.726
	0.0028	2.24e+09	4.530	5.448	5.376	4.811	4.397	4.000	3.398	2.855	2.779
	0.0028	2.51e+09	4.592	5.571	5.496	4.894	4.457	4.044	3.424	2.868	2.790
	0.0028	2.82e+09	4.597	5.678	5.583	4.931	4.465	4.031	3.383	2.808	2.727
	0.0028	3.16e+09	4.721	5.815	5.721	5.060	4.590	4.152	3.500	2.923	2.841
	0.0028	3.55e+09	4.847	5.954	5.864	5.193	4.717	4.275	3.617	3.037	2.953
	0.0028	3.98e+09	4.941	6.076	5.982	5.296	4.812	4.364	3.700	3.115	3.031
	0.0028	4.47e+09	5.061	6.223	6.125	5.427	4.935	4.480	3.809	3.218	3.132
	0.0028	5.01e+09	5.197	6.369	6.272	5.567	5.072	4.614	3.940	3.348	3.261
	0.0028	5.62e+09	5.288	6.493	6.387	5.668	5.164	4.701	4.019	3.423	3.335
	0.0028	6.31e+09	5.380	6.623	6.507	5.773	5.260	4.789	4.099	3.496	3.406
	0.0028	7.08e+09	5.478	6.754	6.628	5.880	5.360	4.884	4.186	3.580	3.488
	0.0028	7.94e+09	5.574	6.885	6.748	5.986	5.459	4.976	4.271	3.660	3.566
	0.0028	8.91e+09	5.667	7.016	6.866	6.091	5.556	5.067	4.354	3.738	3.642
	0.0028	1.00e+10	5.764	7.152	6.988	6.200	5.657	5.161	4.440	3.819	3.722
	0.0028	1.12e+10	5.847	7.275	7.097	6.295	5.744	5.242	4.513	3.886	3.787
	0.0028	1.26e+10	5.934	7.404	7.210	6.396	5.837	5.328	4.590	3.958	3.857
