0.64335	0.499
0.717264	0.568
0.626671	0.499
0.799144	0.864
0.620278	0.499
0.526276	0.498
0.527062	0.498
0.938805	0.639
0.660756	0.614
0.623372	0.499
0.8857	0.655
0.812766	0.864
0.563122	0.423
0.512037	0.498
0.702852	0.614
0.647304	0.499
0.545657	0.498
0.532737	0.498
0.592965	0.423
0.846996	0.65
0.720517	0.568
0.501464	0.498
0.733618	0.568
0.854288	0.65
0.985922	0.811
0.596758	0.423
0.870621	0.655
0.66801	0.614
0.559221	0.423
0.644382	0.499
0.529388	0.498
0.488006	0.367
0.492611	0.367
0.609345	0.499
0.516143	0.498
0.571226	0.423
0.489705	0.367
0.857957	0.65
0.557309	0.423
0.554708	0.423
0.975633	0.811
0.516179	0.498
0.493879	0.367
0.637586	0.499
0.643072	0.499
0.971636	0.639
0.47924	0.367
0.476209	0.367
0.583308	0.423
0.487221	0.367
0.496967	0.367
0.81922	0.65
0.5178	0.498
0.471721	0.367
0.706622	0.614
0.4772	0.367
0.53654	0.498
0.538909	0.498
0.648166	0.499
0.462173	0.367
0.820138	0.65
0.590728	0.423
0.903838	0.655
0.659644	0.614
0.944158	0.639
0.602353	0.423
0.490729	0.367
0.590309	0.423
0.464437	0.367
0.535534	0.498
0.449729	0.367
0.612812	0.499
0.451919	0.367
0.589195	0.423
0.45139	0.367
0.970415	0.639
0.472306	0.367
0.567418	0.423
0.438837	0.321
0.457322	0.367
0.434871	0.321
0.749449	0.568
0.578852	0.423
0.425673	0.321
0.689438	0.614
0.816254	0.65
0.426185	0.321
0.442089	0.321
0.492787	0.367
0.847521	0.65
0.995934	0.811
0.412373	0.321
0.806959	0.864
0.748939	0.568
0.598548	0.423
0.414091	0.321
0.798011	0.864
0.661848	0.614
0.406374	0.321
0.400896	0.321
0.472177	0.367
0.502773	0.498
0.46458	0.367
0.727771	0.568
0.998738	0.811
0.442905	0.321
0.949211	0.639
0.579025	0.423
0.617318	0.499
0.392017	0.207
0.507402	0.498
0.834478	0.65
0.478547	0.367
0.463292	0.367
0.396854	0.321
0.383474	0.207
0.908861	0.655
0.441922	0.321
0.390474	0.207
0.874741	0.655
0.417156	0.321
0.478906	0.367
0.389927	0.207
0.686695	0.614
0.404432	0.321
0.37449	0.207
0.897381	0.655
0.373762	0.207
0.543982	0.498
0.460897	0.367
0.868271	0.65
0.763975	0.864
0.435459	0.321
0.436786	0.321
0.386352	0.207
0.397835	0.321
0.595688	0.423
0.359893	0.207
0.670067	0.614
0.950066	0.639
0.509804	0.498
0.368183	0.207
0.791242	0.864
0.628882	0.499
0.349409	0.207
0.393293	0.207
0.814689	0.864
0.509412	0.498
0.377698	0.207
0.48194	0.367
0.497829	0.367
0.358141	0.207
0.433078	0.321
0.390748	0.207
0.410396	0.321
0.439737	0.321
0.893431	0.655
0.36199	0.207
0.556644	0.423
0.723766	0.568
0.879403	0.655
0.351522	0.207
0.579712	0.423
0.345232	0.207
0.722028	0.568
0.355154	0.207
0.592874	0.423
0.926175	0.639
0.382652	0.207
0.320483	0.184
0.320874	0.184
0.549692	0.498
0.358175	0.207
0.315036	0.184
0.425059	0.321
0.339858	0.184
0.87253	0.655
0.316802	0.184
0.314016	0.184
0.782687	0.864
0.611042	0.499
0.796511	0.864
0.306614	0.184
0.557605	0.423
0.304967	0.184
0.359852	0.207
0.368543	0.207
0.321999	0.184
0.30101	0.184
0.907717	0.655
0.309506	0.184
0.46536	0.367
0.356335	0.207
0.297038	0.184
0.873858	0.655
0.293178	0.184
0.360969	0.207
0.627344	0.499
0.416074	0.321
0.937291	0.639
0.568603	0.423
0.495239	0.367
0.301932	0.184
0.289798	0.118
0.345177	0.207
0.730353	0.568
0.290535	0.184
0.538662	0.498
0.575121	0.423
0.825178	0.65
0.517186	0.498
0.28078	0.118
0.299663	0.184
0.431354	0.321
0.368059	0.207
0.284435	0.118
0.783901	0.864
0.566432	0.423
0.272035	0.118
0.886711	0.655
0.519515	0.498
0.269349	0.118
0.300457	0.184
0.415579	0.321
0.277762	0.118
0.284205	0.118
0.574179	0.423
0.27466	0.118
0.380674	0.207
0.365186	0.207
0.26652	0.118
0.260612	0.118
0.754781	0.568
0.304984	0.184
0.255996	0.118
0.718144	0.568
0.930339	0.639
0.286252	0.118
0.693555	0.614
0.860301	0.65
0.594047	0.423
0.566782	0.423
0.297582	0.184
0.249446	0.118
0.514201	0.498
0.247817	0.118
0.929852	0.639
0.412923	0.321
0.300458	0.184
0.341343	0.184
0.249899	0.118
0.553494	0.423
0.251834	0.118
0.58795	0.423
0.615846	0.499
0.250463	0.118
0.423175	0.321
0.515984	0.498
0.248854	0.118
0.297934	0.184
0.257719	0.118
0.373202	0.207
0.584747	0.423
0.338826	0.184
0.45403	0.367
0.43295	0.321
0.708349	0.614
0.236197	0.099
0.630584	0.499
0.235615	0.099
0.875478	0.655
0.588497	0.423
0.259854	0.118
0.318811	0.184
0.294881	0.184
0.266835	0.118
0.267906	0.118
0.881146	0.655
0.258242	0.118
0.45948	0.367
0.250699	0.118
0.767289	0.864
0.982573	0.811
0.528226	0.498
0.227467	0.099
0.233522	0.099
0.257906	0.118
0.313319	0.184
0.228254	0.099
0.632283	0.499
0.229827	0.099
0.656876	0.499
0.812738	0.864
0.240686	0.118
0.347562	0.207
0.21928	0.099
0.664109	0.614
0.23431	0.099
0.59617	0.423
0.216059	0.099
0.22261	0.099
0.665682	0.614
0.326191	0.184
0.243457	0.118
0.220286	0.099
0.285177	0.118
0.407909	0.321
0.700826	0.614
0.255357	0.118
0.211108	0.099
0.220115	0.099
0.256365	0.118
0.565507	0.423
0.210644	0.099
0.237326	0.099
0.307393	0.184
0.221504	0.099
0.2705	0.118
0.214562	0.099
0.224375	0.099
0.551619	0.498
0.313467	0.184
0.257098	0.118
0.203473	0.099
0.204986	0.099
0.31126	0.184
0.24229	0.118
0.205496	0.099
0.351744	0.207
0.264278	0.118
0.942244	0.639
0.245225	0.118
0.21335	0.099
0.213382	0.099
0.748896	0.568
0.205927	0.099
0.240446	0.118
0.198303	0.099
0.202433	0.099
0.204708	0.099
0.259226	0.118
0.216909	0.099
0.362291	0.207
0.41914	0.321
0.260693	0.118
0.756092	0.568
0.228444	0.099
0.191004	0.099
0.193106	0.099
0.229735	0.099
0.216651	0.099
0.219095	0.099
0.659138	0.614
0.203251	0.099
0.383932	0.207
0.938159	0.639
0.232102	0.099
0.267439	0.118
0.188894	0.099
0.729221	0.568
0.647361	0.499
0.20987	0.099
0.593675	0.423
0.365306	0.207
0.569944	0.423
0.405708	0.321
0.550053	0.498
0.224244	0.099
0.288552	0.118
0.198376	0.099
0.521097	0.498
0.268459	0.118
0.324591	0.184
0.699929	0.614
0.551729	0.498
0.277306	0.118
0.197251	0.099
0.177595	0.066
0.211641	0.099
0.736302	0.568
0.17775	0.066
0.240744	0.118
0.55224	0.498
0.647388	0.499
0.241117	0.118
0.175326	0.066
0.208304	0.099
0.587179	0.423
0.426359	0.321
0.192134	0.099
0.332802	0.184
0.826961	0.65
0.353561	0.207
0.312159	0.184
0.289157	0.118
0.280197	0.118
0.27821	0.118
0.168084	0.066
0.172751	0.066
0.295623	0.184
0.195015	0.099
0.907863	0.655
0.166019	0.066
0.199983	0.099
0.327661	0.184
0.439933	0.321
0.73142	0.568
0.248157	0.118
0.241375	0.118
0.407848	0.321
0.157108	0.066
0.938572	0.639
0.926426	0.639
0.916805	0.655
0.20466	0.099
0.160891	0.066
0.328568	0.184
0.172919	0.066
0.358765	0.207
0.181187	0.066
0.912316	0.655
0.159276	0.066
0.54179	0.498
0.158503	0.066
0.224687	0.099
0.203861	0.099
0.175893	0.066
0.153727	0.066
0.333994	0.184
0.152573	0.066
0.413603	0.321
0.442696	0.321
0.163338	0.066
0.152258	0.066
0.219903	0.099
0.147448	0.066
0.150931	0.066
0.838514	0.65
0.168391	0.066
0.150643	0.066
0.28901	0.118
0.390706	0.207
0.144517	0.066
0.938988	0.639
0.627641	0.499
0.176453	0.066
0.796296	0.864
0.775728	0.864
0.148049	0.066
0.142087	0.066
0.868457	0.65
0.19687	0.099
0.536016	0.498
0.138574	0.066
0.167695	0.066
0.41661	0.321
0.262579	0.118
0.149812	0.066
0.764726	0.864
0.174193	0.066
0.132143	0.042
0.546479	0.498
0.153132	0.066
0.671259	0.614
0.160432	0.066
0.227447	0.099
0.13832	0.066
0.135063	0.042
0.131957	0.042
0.214444	0.099
0.229375	0.099
0.95222	0.639
0.127302	0.042
0.279923	0.118
0.135976	0.042
0.16598	0.066
0.182214	0.066
0.338328	0.184
0.570388	0.423
0.127774	0.042
0.166197	0.066
0.12793	0.042
0.16677	0.066
0.250919	0.118
0.370863	0.207
0.251107	0.118
0.166002	0.066
0.280692	0.118
0.153897	0.066
0.711848	0.568
0.127559	0.042
0.152189	0.066
0.118882	0.042
0.158573	0.066
0.776305	0.864
0.196067	0.099
0.26281	0.118
0.200155	0.099
0.404741	0.321
0.469549	0.367
0.956966	0.639
0.251807	0.118
0.346869	0.207
0.1533	0.066
0.834853	0.65
0.112453	0.042
0.215797	0.099
0.136196	0.042
0.129039	0.042
0.125247	0.042
0.114743	0.042
0.237728	0.099
0.17153	0.066
0.604109	0.423
0.111615	0.042
0.190558	0.099
0.187854	0.099
0.375676	0.207
0.11492	0.042
0.12505	0.042
0.560451	0.423
0.106092	0.042
0.132689	0.042
0.383077	0.207
0.10704	0.042
0.740745	0.568
0.342733	0.207
0.102895	0.042
0.113373	0.042
0.188242	0.099
0.122466	0.042
0.10496	0.042
0.143329	0.066
0.713456	0.568
0.27047	0.118
0.229738	0.099
0.10657	0.042
0.175671	0.066
0.145037	0.066
0.196988	0.099
0.745626	0.568
0.149063	0.066
0.538441	0.498
0.0991916	0.042
0.235359	0.099
0.96033	0.639
0.570956	0.423
0.332847	0.184
0.287501	0.118
0.170047	0.066
0.130473	0.042
0.43084	0.321
0.238721	0.118
0.137767	0.066
0.463039	0.367
0.271216	0.118
0.272569	0.118
0.856267	0.65
0.567779	0.423
0.591211	0.423
0.15108	0.066
0.120922	0.042
0.317747	0.184
0.227481	0.099
0.236255	0.099
0.437363	0.321
0.580626	0.423
0.127789	0.042
0.153151	0.066
0.204117	0.099
0.395117	0.207
0.819809	0.65
0.142438	0.066
0.197224	0.099
0.482033	0.367
0.711237	0.568
0.295665	0.184
0.933638	0.639
0.607976	0.499
0.167587	0.066
0.714378	0.568
0.276417	0.118
0.146494	0.066
0.877502	0.655
0.767776	0.864
0.194482	0.099
0.41351	0.321
0.813116	0.864
0.434783	0.321
0.162295	0.066
0.232649	0.099
0.569914	0.423
0.304694	0.184
0.148034	0.066
0.403385	0.321
0.432914	0.321
0.255153	0.118
0.103128	0.042
0.118491	0.042
0.458626	0.367
0.272231	0.118
0.112632	0.042
0.118144	0.042
0.101662	0.042
0.104347	0.042
0.331568	0.184
0.181861	0.066
0.797761	0.864
0.214263	0.099
0.644639	0.499
0.28901	0.118
0.188675	0.099
0.486273	0.367
0.567753	0.423
0.168402	0.066
0.496425	0.367
0.849455	0.65
0.406535	0.321
0.1723	0.066
0.33521	0.184
0.109757	0.042
0.250684	0.118
0.886066	0.655
0.624793	0.499
0.0988811	0.042
0.131347	0.042
0.368799	0.207
0.757824	0.568
0.127637	0.042
0.313393	0.184
0.238927	0.118
0.510743	0.498
0.0957964	0.042
0.13811	0.066
0.121564	0.042
0.111495	0.042
0.265543	0.118
0.72718	0.568
0.777905	0.864
0.0927731	0.028
0.243153	0.118
0.130943	0.042
0.104464	0.042
0.272244	0.118
0.737514	0.568
0.224817	0.099
0.184357	0.066
0.928806	0.639
0.11689	0.042
0.145726	0.066
0.394042	0.207
0.125095	0.042
0.136991	0.066
0.2787	0.118
0.151377	0.066
0.273961	0.118
0.130479	0.042
0.550246	0.498
0.867842	0.65
0.157184	0.066
0.18048	0.066
0.111838	0.042
0.263204	0.118
0.355596	0.207
0.171209	0.066
0.396226	0.321
0.131111	0.042
0.367391	0.207
0.105139	0.042
0.889709	0.655
0.265173	0.118
0.313643	0.184
0.0900097	0.028
0.409234	0.321
0.583355	0.423
0.177343	0.066
0.251404	0.118
0.0798549	0.028
0.929353	0.639
0.394654	0.207
0.100312	0.042
0.368542	0.207
0.260895	0.118
0.0982943	0.042
0.500115	0.367
0.238516	0.118
0.132102	0.042
0.723595	0.568
0.101818	0.042
0.105412	0.042
0.113692	0.042
0.0909897	0.028
0.211904	0.099
0.129754	0.042
0.0869573	0.028
0.154181	0.066
0.188264	0.099
0.724029	0.568
0.717181	0.568
0.11614	0.042
0.324692	0.184
0.307845	0.184
0.0882937	0.028
0.107135	0.042
0.353123	0.207
0.2214	0.099
0.277507	0.118
0.110255	0.042
0.253678	0.118
0.130815	0.042
0.165008	0.066
0.270241	0.118
0.100191	0.042
0.182189	0.066
0.911928	0.655
0.125472	0.042
0.332734	0.184
0.421612	0.321
0.21659	0.099
0.689202	0.614
0.0814601	0.028
0.200591	0.099
0.601574	0.423
0.185804	0.099
0.100785	0.042
0.156663	0.066
0.145592	0.066
0.541071	0.498
0.0956811	0.042
0.219829	0.099
0.202837	0.099
0.315974	0.184
0.128933	0.042
0.0971907	0.042
0.303664	0.184
0.0947825	0.028
0.124863	0.042
0.0881161	0.028
0.5284	0.498
0.34333	0.207
0.215872	0.099
0.176157	0.066
0.0903261	0.028
0.416339	0.321
0.0983716	0.042
0.936925	0.639
0.89612	0.655
0.381724	0.207
0.118482	0.042
0.08907	0.028
0.240896	0.118
0.27173	0.118
0.689221	0.614
0.135968	0.042
0.388785	0.207
0.228983	0.099
0.461239	0.367
0.303552	0.184
0.170398	0.066
0.135157	0.042
0.18507	0.066
0.419744	0.321
0.219339	0.099
0.269605	0.118
0.1433	0.066
0.369807	0.207
0.119739	0.042
0.218402	0.099
0.402074	0.321
0.123045	0.042
0.83794	0.65
0.444272	0.321
0.216062	0.099
0.0955415	0.042
0.122671	0.042
0.158257	0.066
0.170301	0.066
0.758397	0.568
0.716972	0.568
0.132833	0.042
0.12007	0.042
0.14344	0.066
0.353533	0.207
0.176506	0.066
0.129486	0.042
0.54011	0.498
0.123939	0.042
0.338888	0.184
0.104978	0.042
0.549956	0.498
0.317081	0.184
0.164898	0.066
0.142529	0.066
0.37101	0.207
0.220603	0.099
0.127517	0.042
0.489967	0.367
0.331453	0.184
0.246024	0.118
0.165098	0.066
0.171298	0.066
0.289309	0.118
0.129625	0.042
0.645547	0.499
0.262196	0.118
0.168822	0.066
0.542605	0.498
0.1568	0.066
0.444528	0.321
0.246019	0.118
0.17521	0.066
0.148696	0.066
0.312057	0.184
0.686271	0.614
0.722457	0.568
0.27274	0.118
0.162918	0.066
0.830381	0.65
0.122442	0.042
0.347158	0.207
0.193542	0.099
0.364187	0.207
0.362029	0.207
0.151821	0.066
0.310078	0.184
0.142071	0.066
0.649642	0.499
0.909718	0.655
0.125713	0.042
0.127437	0.042
0.23582	0.099
0.120398	0.042
0.36424	0.207
0.387876	0.207
0.0944306	0.028
0.146567	0.066
0.213325	0.099
0.118466	0.042
0.61717	0.499
0.312224	0.184
0.144673	0.066
0.396017	0.321
0.352648	0.207
0.766233	0.864
0.115297	0.042
0.141977	0.066
0.105625	0.042
0.290116	0.118
0.0963876	0.042
0.280664	0.118
0.105272	0.042
0.701835	0.614
0.140634	0.066
0.1642	0.066
0.144608	0.066
0.117304	0.042
0.278567	0.118
0.208089	0.099
0.106963	0.042
0.108854	0.042
0.508068	0.498
0.365559	0.207
0.131462	0.042
0.503544	0.498
0.105578	0.042
0.443595	0.321
0.472602	0.367
0.232185	0.099
0.163374	0.066
0.110757	0.042
0.579466	0.423
0.11818	0.042
0.870747	0.655
0.558932	0.423
0.130872	0.042
0.139937	0.066
0.282813	0.118
0.946152	0.639
0.115803	0.042
0.484603	0.367
0.719568	0.568
0.325705	0.184
0.61759	0.499
0.441697	0.321
0.125623	0.042
0.131864	0.042
0.581395	0.423
0.189282	0.099
0.137332	0.066
0.24317	0.118
0.367157	0.207
0.609885	0.499
0.116942	0.042
0.891269	0.655
0.490116	0.367
0.493499	0.367
0.248164	0.118
0.120037	0.042
0.127955	0.042
0.888641	0.655
0.879044	0.655
0.215656	0.099
0.515523	0.498
0.172516	0.066
0.197683	0.099
0.582573	0.423
0.298569	0.184
0.136444	0.042
0.152842	0.066
0.842813	0.65
0.869322	0.655
0.420624	0.321
0.12822	0.042
0.144025	0.066
0.194743	0.099
0.581571	0.423
0.304711	0.184
0.378052	0.207
0.28174	0.118
0.143176	0.066
0.386985	0.207
0.271885	0.118
0.199702	0.099
0.375448	0.207
0.161939	0.066
0.311973	0.184
0.146769	0.066
0.217343	0.099
0.364143	0.207
0.401173	0.321
0.141899	0.066
0.163806	0.066
0.157573	0.066
0.14955	0.066
0.285912	0.118
0.295743	0.184
0.144986	0.066
0.378641	0.207
0.403535	0.321
0.576367	0.423
0.151754	0.066
0.147884	0.066
0.391569	0.207
0.230379	0.099
0.208763	0.099
0.247281	0.118
0.850463	0.65
0.201543	0.099
0.29119	0.184
0.156607	0.066
0.253788	0.118
0.804959	0.864
0.543275	0.498
0.236695	0.099
0.169666	0.066
0.161155	0.066
0.37749	0.207
0.263151	0.118
0.389715	0.207
0.558197	0.423
0.163595	0.066
0.163116	0.066
0.239719	0.118
0.228218	0.099
0.20697	0.099
0.270039	0.118
0.257726	0.118
0.25075	0.118
0.237728	0.099
0.217766	0.099
0.543328	0.498
0.934856	0.639
0.191667	0.099
0.178437	0.066
0.169388	0.066
0.493015	0.367
0.250068	0.118
0.311853	0.184
0.32991	0.184
0.206507	0.099
0.306156	0.184
0.213241	0.099
0.175182	0.066
0.672629	0.614
0.192101	0.099
0.3427	0.207
0.191355	0.099
0.187874	0.099
0.211923	0.099
0.241261	0.118
0.349525	0.207
0.186515	0.099
0.278027	0.118
0.194176	0.099
0.711076	0.568
0.194322	0.099
0.232104	0.099
0.205401	0.099
0.348031	0.207
0.938203	0.639
0.623568	0.499
0.214361	0.099
0.198522	0.099
0.407774	0.321
0.910666	0.655
0.192975	0.099
0.253916	0.118
0.230788	0.099
0.198438	0.099
0.496677	0.367
0.402727	0.321
0.233545	0.099
0.215351	0.099
0.274137	0.118
0.268364	0.118
0.867812	0.65
0.626404	0.499
0.670216	0.614
0.266008	0.118
0.956605	0.639
0.29659	0.184
0.207612	0.099
0.258785	0.118
0.211948	0.099
0.265154	0.118
0.318405	0.184
0.626544	0.499
0.332608	0.184
0.265051	0.118
0.234499	0.099
0.496942	0.367
0.212614	0.099
0.35264	0.207
0.219316	0.099
0.323662	0.184
0.259851	0.118
0.904557	0.655
0.303263	0.184
0.223852	0.099
0.240928	0.118
0.358441	0.207
0.307375	0.184
0.242599	0.118
0.882889	0.655
0.21897	0.099
0.863203	0.65
0.288717	0.118
0.407955	0.321
0.226669	0.099
0.244435	0.118
0.673971	0.614
0.569462	0.423
0.610774	0.499
0.316507	0.184
0.931418	0.639
0.226814	0.099
0.234909	0.099
0.583836	0.423
0.225886	0.099
0.266711	0.118
0.387252	0.207
0.935101	0.639
0.85811	0.65
0.339314	0.184
0.972165	0.639
0.251815	0.118
0.852554	0.65
0.239863	0.118
0.633547	0.499
0.865177	0.65
0.811622	0.864
0.234879	0.099
0.297176	0.184
0.340831	0.184
0.502397	0.498
0.470264	0.367
0.941406	0.639
0.34801	0.207
0.331633	0.184
0.817632	0.65
0.312233	0.184
0.297781	0.184
0.379642	0.207
0.788417	0.864
0.25065	0.118
0.2738	0.118
0.250819	0.118
0.265823	0.118
0.256574	0.118
0.250779	0.118
0.427658	0.321
0.285471	0.118
0.916509	0.655
0.455439	0.367
0.260015	0.118
0.417806	0.321
0.326501	0.184
0.337478	0.184
0.293276	0.184
0.284491	0.118
0.30685	0.184
0.416993	0.321
0.890241	0.655
0.286712	0.118
0.896669	0.655
0.262178	0.118
0.265224	0.118
0.959507	0.639
0.301893	0.184
0.286275	0.118
0.309641	0.184
0.319788	0.184
0.289381	0.118
0.29373	0.184
0.555997	0.423
0.313233	0.184
0.277106	0.118
0.312215	0.184
0.302909	0.184
0.353668	0.207
0.400244	0.321
0.85492	0.65
0.938292	0.639
0.276231	0.118
0.318878	0.184
0.297158	0.184
0.844501	0.65
0.721885	0.568
0.365502	0.207
0.279809	0.118
0.538782	0.498
0.282488	0.118
0.374899	0.207
0.334916	0.184
0.414421	0.321
0.795645	0.864
0.2852	0.118
0.295881	0.184
0.318613	0.184
0.361149	0.207
0.36686	0.207
0.471929	0.367
0.32178	0.184
0.350204	0.207
0.57349	0.423
0.430884	0.321
0.371261	0.207
0.338965	0.184
0.829843	0.65
0.342578	0.184
0.527798	0.498
0.691399	0.614
0.378033	0.207
0.907784	0.655
0.621078	0.499
0.337407	0.184
0.65626	0.499
0.602368	0.423
0.923861	0.639
0.30709	0.184
0.303708	0.184
0.950798	0.639
0.664192	0.614
0.492026	0.367
0.4179	0.321
0.317937	0.184
0.820034	0.65
0.38952	0.207
0.481702	0.367
0.426203	0.321
0.688005	0.614
0.714331	0.568
0.32113	0.184
0.320022	0.184
0.335274	0.184
0.317749	0.184
0.921619	0.639
0.349207	0.207
0.961701	0.639
0.326845	0.184
0.492347	0.367
0.387935	0.207
0.397349	0.321
0.620358	0.499
0.567722	0.423
0.438981	0.321
0.369158	0.207
0.94839	0.639
0.386473	0.207
0.493938	0.367
0.798983	0.864
0.581581	0.423
0.346703	0.207
0.539865	0.498
0.496753	0.367
0.7962	0.864
0.384928	0.207
0.53896	0.498
0.990833	0.811
0.486265	0.367
0.346648	0.207
0.437833	0.321
0.6457	0.499
0.360838	0.207
0.419309	0.321
0.390532	0.207
0.368415	0.207
0.451429	0.367
0.353463	0.207
0.847942	0.65
0.369708	0.207
0.923988	0.639
0.51921	0.498
0.962992	0.639
0.856921	0.65
0.631818	0.499
0.358109	0.207
0.400085	0.321
0.368921	0.207
0.720747	0.568
0.478548	0.367
0.694279	0.614
0.491888	0.367
0.37188	0.207
0.379376	0.207
0.479607	0.367
0.481781	0.367
0.851039	0.65
0.433346	0.321
0.377293	0.207
0.379711	0.207
0.524575	0.498
0.387488	0.207
0.665508	0.614
0.762859	0.568
0.655633	0.499
0.797194	0.864
0.434278	0.321
0.563519	0.423
0.603624	0.423
0.564999	0.423
0.459788	0.367
0.391447	0.207
0.429244	0.321
0.402252	0.321
0.898651	0.655
0.901159	0.655
0.976687	0.811
0.958167	0.639
0.404215	0.321
0.449673	0.367
0.673159	0.614
0.561646	0.423
0.760221	0.568
0.750075	0.568
0.872845	0.655
0.408098	0.321
0.910158	0.655
0.62371	0.499
0.642759	0.499
0.475977	0.367
0.411037	0.321
0.751254	0.568
0.479119	0.367
0.851301	0.65
0.815605	0.864
0.591495	0.423
0.971193	0.639
0.433237	0.321
0.425166	0.321
0.635819	0.499
0.521219	0.498
0.652407	0.499
0.53117	0.498
0.435415	0.321
0.601516	0.423
0.698059	0.614
0.982195	0.811
0.53997	0.498
0.606702	0.499
0.462986	0.367
0.868916	0.655
0.548248	0.498
0.744042	0.568
0.874228	0.655
0.948727	0.639
0.845257	0.65
0.848043	0.65
0.695382	0.614
0.60481	0.423
0.896174	0.655
0.454312	0.367
0.458896	0.367
0.979171	0.811
0.915863	0.655
0.648119	0.499
0.457585	0.367
0.46401	0.367
0.558497	0.423
0.988857	0.811
0.494824	0.367
0.4637	0.367
0.82117	0.65
0.468681	0.367
0.554974	0.423
0.62538	0.499
0.495386	0.367
0.721319	0.568
0.91895	0.655
0.527424	0.498
0.571268	0.423
0.735016	0.568
0.48428	0.367
0.657475	0.499
0.591715	0.423
0.536674	0.498
0.477661	0.367
0.480163	0.367
0.622074	0.499
0.917121	0.655
0.483034	0.367
0.504067	0.498
0.543604	0.498
0.808979	0.864
0.58144	0.423
0.495164	0.367
0.980384	0.811
0.49119	0.367
0.495895	0.367
0.549062	0.498
0.892062	0.655
0.610537	0.499
0.633838	0.499
0.895354	0.655
0.759912	0.568
0.751961	0.568
0.988293	0.811
0.814877	0.864
0.546542	0.498
0.53483	0.498
0.537977	0.498
0.522303	0.498
0.83103	0.65
0.833234	0.65
0.62356	0.499
0.523692	0.498
0.684457	0.614
0.946962	0.639
0.836564	0.65
0.92314	0.639
0.743593	0.568
0.910657	0.655
0.619891	0.499
0.932102	0.639
0.945325	0.639
0.875283	0.655
0.653872	0.499
0.734536	0.568
0.967889	0.639
0.594758	0.423
0.962362	0.639
0.570542	0.423
0.66921	0.614
0.680715	0.614
0.953847	0.639
0.568536	0.423
0.958746	0.639
0.923883	0.639
0.771742	0.864
0.752822	0.568
0.585075	0.423
0.63703	0.499
0.581421	0.423
0.63884	0.499
0.718152	0.568
0.650757	0.499
0.718703	0.568
0.620321	0.499
0.863257	0.65
0.589621	0.423
0.755495	0.568
0.620472	0.499
0.71971	0.568
0.603429	0.423
0.646458	0.499
